CustomerID,TotalOrders,TotalQuantity,TotalRevenue,AverageOrderValue,PurchaseFrequency,CustomerLifetimeValue,FirstPurchaseDate,LastPurchaseDate,CustomerLifeSpanDays,AverageDaysBetweenOrders,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,ChurnRisk
16390.0,3,122.0,467.5,22.26,0.021,66.85,2010-01-29 15:25:00,2010-06-21 10:11:00,143,71.5,United Kingdom,537,3,467.5,1,3,2,132,0,Lost,Very High
12958.0,2,118.0,467.34,9.54,0.0109,19.03,2010-05-05 16:22:00,2010-11-04 16:16:00,183,183.0,United Kingdom,400,2,467.34,2,2,2,222,0,Lost,Very High
14052.0,2,174.0,466.66,3.86,0.0054,7.73,2010-11-14 11:37:00,2011-11-20 12:30:00,371,371.0,United Kingdom,20,2,466.66,4,2,2,422,1,Regular,Low
14148.0,2,223.0,466.29,27.43,0.011,54.61,2010-10-21 14:08:00,2011-04-20 12:02:00,181,181.0,United Kingdom,234,2,466.29,2,2,2,222,1,Regular,Very High
16504.0,1,510.0,465.88,5.61,,,2011-11-14 15:18:00,2011-11-14 15:18:00,0,,United Kingdom,25,1,465.88,4,1,2,412,1,Regular,Low
13248.0,2,305.0,465.68,17.91,0.0308,35.86,2011-06-03 13:05:00,2011-08-07 12:40:00,65,65.0,United Kingdom,125,2,465.68,3,2,2,322,1,Regular,High
13928.0,4,129.0,464.57,17.21,0.0325,68.8,2011-07-29 15:59:00,2011-11-29 10:33:00,123,41.0,United Kingdom,11,4,464.57,5,4,2,542,1,Regular,Low
15349.0,2,321.0,463.91,6.53,0.069,13.07,2011-06-05 15:46:00,2011-07-04 16:06:00,29,29.0,United Kingdom,158,2,463.91,3,2,2,322,1,Regular,High
14727.0,3,458.0,463.73,10.08,0.011,30.16,2010-06-11 13:23:00,2011-03-10 14:45:00,272,136.0,United Kingdom,274,3,463.73,2,3,2,232,0,Lost,Very High
18083.0,1,268.0,463.53,11.59,,,2010-11-07 11:44:00,2010-11-07 11:44:00,0,,United Kingdom,398,1,463.53,2,1,2,212,0,Lost,Very High
17040.0,2,189.0,463.25,28.95,0.0048,57.39,2010-06-07 15:08:00,2011-07-25 10:19:00,413,413.0,United Kingdom,138,2,463.25,3,2,2,322,1,Regular,High
17964.0,2,294.0,463.21,4.73,0.0059,9.52,2010-12-02 13:32:00,2011-11-08 10:44:00,341,341.0,United Kingdom,32,2,463.21,4,2,2,422,1,Regular,Medium
14627.0,1,284.0,462.75,15.96,,,2010-11-25 16:32:00,2010-11-25 16:32:00,0,,United Kingdom,379,1,462.75,2,1,2,212,0,Lost,Very High
14331.0,2,252.0,462.66,16.52,0.1818,33.04,2011-07-27 15:14:00,2011-08-07 13:17:00,11,11.0,United Kingdom,124,2,462.66,3,2,2,322,1,Regular,High
15958.0,4,154.0,462.12,7.11,0.0084,28.43,2010-06-07 10:59:00,2011-09-26 13:41:00,476,158.67,United Kingdom,74,4,462.12,3,4,2,342,1,Regular,Medium
14954.0,2,209.0,462.12,3.92,0.0029,7.86,2010-01-05 16:38:00,2011-11-27 14:30:00,691,691.0,United Kingdom,12,2,462.12,5,2,2,522,1,Regular,Low
13624.0,1,820.0,462.08,21.0,,,2010-11-16 13:43:00,2010-11-16 13:43:00,0,,United Kingdom,388,1,462.08,2,1,2,212,0,Lost,Very High
18284.0,1,494.0,461.68,16.49,,,2010-10-04 11:33:00,2010-10-04 11:33:00,0,,United Kingdom,432,1,461.68,1,1,2,112,0,Lost,Very High
15540.0,2,444.0,460.68,14.86,0.0055,29.75,2010-11-29 11:10:00,2011-11-28 13:51:00,364,364.0,United Kingdom,11,2,460.68,5,2,2,522,1,Regular,Low
12491.0,1,260.0,460.4,17.71,,,2011-11-01 12:18:00,2011-11-01 12:18:00,0,,France,39,1,460.4,4,1,2,412,1,Regular,Medium
16310.0,2,270.0,460.08,16.43,0.0088,32.97,2010-03-07 15:41:00,2010-10-21 14:47:00,228,228.0,United Kingdom,414,2,460.08,1,2,2,122,0,Lost,Very High
17111.0,2,581.0,459.58,9.57,0.0053,19.17,2010-10-10 15:21:00,2011-10-23 15:59:00,378,378.0,United Kingdom,47,2,459.58,4,2,2,422,1,Regular,Medium
16596.0,4,180.0,458.98,19.12,0.0056,76.45,2009-12-10 13:09:00,2011-11-24 10:02:00,714,238.0,United Kingdom,16,4,458.98,5,4,2,542,1,Regular,Low
14118.0,1,97.0,458.45,30.56,,,2010-10-07 11:59:00,2010-10-07 11:59:00,0,,United Kingdom,429,1,458.45,1,1,2,112,0,Lost,Very High
13957.0,3,157.0,458.25,16.97,0.0124,50.71,2010-02-19 10:32:00,2010-10-18 10:02:00,241,120.5,United Kingdom,418,3,458.25,1,3,2,132,0,Lost,Very High
14599.0,2,292.0,457.89,5.8,0.0168,11.6,2010-07-18 15:54:00,2010-11-14 14:49:00,119,119.0,United Kingdom,390,2,457.89,2,2,2,222,0,Lost,Very High
14011.0,2,644.0,457.82,14.31,0.0157,28.53,2010-04-11 13:40:00,2010-08-16 15:31:00,127,127.0,United Kingdom,480,2,457.82,1,2,2,122,0,Lost,Very High
15121.0,2,199.0,457.72,16.35,0.0084,32.69,2011-02-24 12:41:00,2011-10-20 14:51:00,238,238.0,United Kingdom,50,2,457.72,4,2,2,422,1,Regular,Medium
16069.0,1,138.0,457.7,18.31,,,2010-10-18 10:32:00,2010-10-18 10:32:00,0,,United Kingdom,418,1,457.7,1,1,2,112,0,Lost,Very High
12375.0,2,178.0,457.5,26.91,0.0227,53.76,2011-09-02 14:23:00,2011-11-29 10:36:00,88,88.0,Finland,11,2,457.5,5,2,2,522,1,Regular,Low
17344.0,2,200.0,457.36,6.83,0.0029,13.51,2009-12-11 12:31:00,2011-10-24 12:56:00,682,682.0,United Kingdom,46,2,457.36,4,2,2,422,1,Regular,Medium
12564.0,1,133.0,456.9,21.76,,,2011-03-23 14:55:00,2011-03-23 14:55:00,0,,France,261,1,456.9,2,1,2,212,0,Lost,Very High
14819.0,4,170.0,456.41,8.45,0.0061,33.71,2009-12-21 15:54:00,2011-10-06 13:41:00,654,218.0,United Kingdom,64,4,456.41,3,4,2,342,1,Regular,Medium
14296.0,2,314.0,456.4,16.9,0.0131,33.87,2010-05-14 14:34:00,2010-10-14 14:14:00,153,153.0,United Kingdom,421,2,456.4,1,2,2,122,0,Lost,Very High
16039.0,2,409.0,456.4,14.26,0.0098,28.65,2010-03-21 15:17:00,2010-10-12 10:44:00,205,205.0,United Kingdom,424,2,456.4,1,2,2,122,0,Lost,Very High
12999.0,3,342.0,455.88,16.28,0.0612,48.82,2011-04-08 10:26:00,2011-05-27 13:24:00,49,24.5,United Kingdom,196,3,455.88,2,3,2,232,1,Regular,Very High
15585.0,1,320.0,455.3,14.69,,,2011-06-16 08:38:00,2011-06-16 08:38:00,0,,United Kingdom,177,1,455.3,3,1,2,312,1,Regular,High
14335.0,2,375.0,454.86,7.58,0.025,15.16,2011-09-04 13:07:00,2011-11-23 13:41:00,80,80.0,Germany,16,2,454.86,5,2,2,522,1,Regular,Low
16765.0,2,311.0,454.75,8.75,0.0227,17.48,2010-11-22 13:42:00,2011-02-18 15:41:00,88,88.0,United Kingdom,294,2,454.75,2,2,2,222,0,Lost,Very High
17067.0,3,322.0,454.54,34.96,0.4286,104.89,2009-12-08 12:03:00,2009-12-15 08:39:00,7,3.5,United Kingdom,725,3,454.54,1,3,2,132,0,Lost,Very High
12459.0,1,258.0,454.36,19.75,,,2010-04-13 14:53:00,2010-04-13 14:53:00,0,,Spain,605,1,454.36,1,1,2,112,0,Lost,Very High
17140.0,1,296.0,454.12,25.23,,,2011-04-06 13:33:00,2011-04-06 13:33:00,0,,United Kingdom,247,1,454.12,2,1,2,212,1,Regular,Very High
15475.0,1,319.0,454.11,15.66,,,2011-09-23 15:20:00,2011-09-23 15:20:00,0,,United Kingdom,77,1,454.11,3,1,2,312,1,Regular,Medium
17564.0,3,146.0,454.01,9.27,0.0536,27.82,2011-09-20 14:00:00,2011-11-15 13:27:00,56,28.0,United Kingdom,24,3,454.01,4,3,2,432,1,Regular,Low
17376.0,4,244.0,453.64,8.25,0.0088,32.82,2010-07-05 11:11:00,2011-09-30 12:36:00,452,150.67,United Kingdom,71,4,453.64,3,4,2,342,1,Regular,Medium
18158.0,2,354.0,453.4,13.34,0.0253,26.66,2011-09-12 09:03:00,2011-11-30 16:19:00,79,79.0,United Kingdom,9,2,453.4,5,2,2,522,1,Regular,Low
16481.0,1,201.0,453.38,28.34,,,2010-01-26 13:09:00,2010-01-26 13:09:00,0,,United Kingdom,682,1,453.38,1,1,2,112,0,Lost,Very High
12729.0,1,233.0,453.01,17.42,,,2011-08-18 11:40:00,2011-08-18 11:40:00,0,,France,114,1,453.01,3,1,2,312,1,Regular,High
14184.0,1,127.0,452.89,18.87,,,2011-10-04 12:43:00,2011-10-04 12:43:00,0,,United Kingdom,67,1,452.89,3,1,2,312,1,Regular,Medium
16799.0,2,162.0,452.78,4.92,0.0952,9.84,2010-09-12 12:46:00,2010-10-03 14:28:00,21,21.0,United Kingdom,432,2,452.78,1,2,2,122,0,Lost,Very High
13698.0,2,227.0,451.73,11.89,0.0235,23.75,2010-01-27 09:02:00,2010-04-22 11:52:00,85,85.0,United Kingdom,597,2,451.73,1,2,2,122,0,Lost,Very High
18100.0,1,440.0,451.56,15.05,,,2010-06-07 14:19:00,2010-06-07 14:19:00,0,,United Kingdom,550,1,451.56,1,1,2,112,0,Lost,Very High
15802.0,1,1.0,451.42,451.42,,,2011-07-20 11:38:00,2011-07-20 11:38:00,0,,United Kingdom,143,1,451.42,3,1,2,312,1,Regular,High
18031.0,1,298.0,451.3,7.16,,,2010-11-26 11:00:00,2010-11-26 11:00:00,0,,United Kingdom,379,1,451.3,2,1,2,212,0,Lost,Very High
15961.0,1,154.0,451.29,10.75,,,2010-11-25 15:59:00,2010-11-25 15:59:00,0,,United Kingdom,379,1,451.29,2,1,2,212,0,Lost,Very High
12831.0,3,303.0,451.11,20.51,0.0149,61.43,2010-09-02 15:58:00,2011-03-22 13:02:00,201,100.5,United Kingdom,262,3,451.11,2,3,2,232,0,Lost,Very High
15124.0,4,462.0,450.82,14.54,0.0064,58.53,2010-02-26 10:49:00,2011-11-17 10:09:00,629,209.67,United Kingdom,23,4,450.82,4,4,2,442,1,Regular,Low
16870.0,1,278.0,450.16,16.08,,,2010-08-27 13:53:00,2010-08-27 13:53:00,0,,United Kingdom,469,1,450.16,1,1,2,112,0,Lost,Very High
13150.0,3,171.0,449.97,56.25,0.0205,168.36,2010-03-19 09:03:00,2010-08-12 12:59:00,146,73.0,United Kingdom,484,3,449.97,1,3,2,132,0,Lost,Very High
14784.0,3,363.0,449.93,16.66,0.0083,50.19,2010-11-15 09:49:00,2011-11-13 13:30:00,363,181.5,United Kingdom,26,3,449.93,4,3,2,432,1,Regular,Low
13877.0,3,478.0,449.68,19.55,0.005,58.94,2010-01-19 10:53:00,2011-09-14 15:49:00,603,301.5,United Kingdom,86,3,449.68,3,3,2,332,1,Regular,Medium
13489.0,4,560.0,449.52,32.11,0.0212,128.66,2011-02-18 10:42:00,2011-08-26 13:16:00,189,63.0,United Kingdom,105,4,449.52,3,4,2,342,1,Regular,High
15126.0,2,273.0,449.49,17.98,0.0132,35.84,2010-01-21 17:09:00,2010-06-21 12:31:00,151,151.0,United Kingdom,537,2,449.49,1,2,2,122,0,Lost,Very High
12448.0,1,243.0,449.45,20.43,,,2011-10-26 13:46:00,2011-10-26 13:46:00,0,,Spain,44,1,449.45,4,1,2,412,1,Regular,Medium
15418.0,2,264.0,449.42,6.61,0.0124,13.2,2010-05-02 11:31:00,2010-10-10 13:38:00,161,161.0,United Kingdom,425,2,449.42,1,2,2,122,0,Lost,Very High
17823.0,2,252.0,449.25,4.49,,,2010-10-14 16:14:00,2010-10-14 16:24:00,0,0.0,United Kingdom,421,2,449.25,1,2,2,122,0,Lost,Very High
15739.0,1,472.0,449.12,56.14,,,2011-10-04 13:42:00,2011-10-04 13:42:00,0,,United Kingdom,66,1,449.12,3,1,2,312,1,Regular,Medium
14761.0,3,206.0,447.92,18.66,0.0078,56.18,2010-09-21 14:22:00,2011-10-12 12:10:00,386,193.0,United Kingdom,59,3,447.92,3,3,2,332,1,Regular,Medium
14780.0,2,310.0,447.68,16.58,0.08,33.16,2011-09-21 15:15:00,2011-10-16 12:46:00,25,25.0,United Kingdom,55,2,447.68,4,2,2,422,1,Regular,Medium
18201.0,1,191.0,447.53,16.58,,,2009-12-17 08:55:00,2009-12-17 08:55:00,0,,United Kingdom,723,1,447.53,1,1,2,112,0,Lost,Very High
16095.0,1,265.0,447.05,14.9,,,2010-09-09 16:54:00,2010-09-09 16:54:00,0,,United Kingdom,456,1,447.05,1,1,2,112,0,Lost,Very High
13754.0,3,315.0,447.05,21.29,0.0105,63.93,2010-09-28 15:29:00,2011-07-11 11:51:00,286,143.0,United Kingdom,152,3,447.05,3,3,2,332,1,Regular,High
14149.0,1,218.0,446.62,15.95,,,2011-05-03 09:44:00,2011-05-03 09:44:00,0,,United Kingdom,221,1,446.62,2,1,2,212,1,Regular,Very High
17370.0,4,540.0,446.18,13.52,0.0412,54.03,2011-06-23 11:50:00,2011-09-28 10:14:00,97,32.33,United Kingdom,73,4,446.18,3,4,2,342,1,Regular,Medium
14010.0,2,177.0,445.15,18.55,,,2010-05-23 12:46:00,2010-05-23 13:00:00,0,0.0,United Kingdom,565,2,445.15,1,2,2,122,0,Lost,Very High
14328.0,1,1.0,445.05,445.05,,,2010-09-27 16:01:00,2010-09-27 16:01:00,0,,United Kingdom,438,1,445.05,1,1,2,112,0,Lost,Very High
18134.0,2,128.0,445.0,15.89,0.0208,31.73,2010-01-14 11:59:00,2010-04-20 14:02:00,96,96.0,United Kingdom,598,2,445.0,1,2,2,122,0,Lost,Very High
12788.0,4,194.0,444.9,17.11,0.0615,68.4,2010-06-29 13:05:00,2010-09-02 14:21:00,65,21.67,Netherlands,463,4,444.9,1,4,2,142,0,Lost,Very High
18270.0,3,209.0,444.55,26.15,0.0076,78.3,2010-10-03 10:49:00,2011-11-01 13:57:00,394,197.0,United Kingdom,38,3,444.55,4,3,2,432,1,Regular,Medium
14638.0,1,166.0,443.6,27.73,,,2011-10-20 10:10:00,2011-10-20 10:10:00,0,,United Kingdom,51,1,443.6,4,1,2,412,1,Regular,Medium
16424.0,2,212.0,443.06,34.08,0.0105,68.35,2010-11-22 11:24:00,2011-06-01 13:40:00,191,191.0,United Kingdom,191,2,443.06,2,2,2,222,1,Regular,Very High
16404.0,1,157.0,443.05,19.26,,,2011-09-30 14:55:00,2011-09-30 14:55:00,0,,United Kingdom,70,1,443.05,3,1,2,312,1,Regular,Medium
18222.0,1,335.0,443.0,23.32,,,2011-09-08 10:45:00,2011-09-08 10:45:00,0,,United Kingdom,93,1,443.0,3,1,2,312,1,Regular,High
14996.0,2,404.0,442.29,10.79,,,2010-08-15 13:41:00,2010-08-15 13:44:00,0,0.0,United Kingdom,481,2,442.29,1,2,2,122,0,Lost,Very High
17699.0,2,208.0,442.0,23.26,0.0235,46.46,2010-05-27 11:53:00,2010-08-20 09:39:00,85,85.0,United Kingdom,477,2,442.0,1,2,2,122,0,Lost,Very High
12579.0,1,285.0,440.42,15.19,,,2011-09-22 17:15:00,2011-09-22 17:15:00,0,,France,78,1,440.42,3,1,2,312,1,Regular,Medium
18233.0,1,4.0,440.0,440.0,,,2011-01-18 08:44:00,2011-01-18 08:44:00,0,,United Kingdom,326,1,440.0,2,1,2,212,0,Lost,Very High
13954.0,2,150.0,439.92,17.6,0.029,35.22,2011-09-30 10:52:00,2011-12-08 12:50:00,69,69.0,United Kingdom,2,2,439.92,5,2,2,522,1,Regular,Low
17643.0,2,226.0,439.7,14.18,0.0152,28.45,2010-07-22 13:07:00,2010-12-01 14:38:00,132,132.0,United Kingdom,373,2,439.7,2,2,2,222,0,Lost,Very High
16025.0,1,338.0,439.66,15.7,,,2011-11-10 11:45:00,2011-11-10 11:45:00,0,,United Kingdom,30,1,439.66,4,1,2,412,1,Regular,Low
16968.0,2,326.0,439.43,14.18,0.0194,28.33,2011-08-24 10:51:00,2011-12-05 15:02:00,103,103.0,United Kingdom,4,2,439.43,5,2,2,522,1,Regular,Low
13086.0,1,155.0,439.33,9.35,,,2010-11-22 10:28:00,2010-11-22 10:28:00,0,,United Kingdom,383,1,439.33,2,1,2,212,0,Lost,Very High
17718.0,2,274.0,439.18,19.09,0.0049,38.54,2010-03-05 08:01:00,2011-04-21 13:39:00,412,412.0,United Kingdom,232,2,439.18,2,2,2,222,1,Regular,Very High
13432.0,2,217.0,439.1,3.96,0.0488,7.92,2010-04-06 14:42:00,2010-05-17 13:18:00,41,41.0,United Kingdom,571,2,439.1,1,2,2,122,0,Lost,Very High
16519.0,4,150.0,439.06,12.2,0.0064,48.64,2010-03-01 13:51:00,2011-11-14 15:41:00,623,207.67,United Kingdom,25,4,439.06,4,4,2,442,1,Regular,Low
13358.0,1,285.0,439.03,15.14,,,2011-03-16 11:52:00,2011-03-16 11:52:00,0,,United Kingdom,269,1,439.03,2,1,2,212,0,Lost,Very High
13964.0,2,228.0,438.9,18.29,0.0465,36.57,2010-10-05 12:38:00,2010-11-17 13:53:00,43,43.0,United Kingdom,387,2,438.9,2,2,2,222,0,Lost,Very High
17729.0,1,247.0,438.65,19.07,,,2010-04-22 15:03:00,2010-04-22 15:03:00,0,,United Kingdom,596,1,438.65,1,1,2,112,0,Lost,Very High
15859.0,1,174.0,438.46,19.93,,,2010-10-03 12:52:00,2010-10-03 12:52:00,0,,United Kingdom,432,1,438.46,1,1,2,112,0,Lost,Very High
17807.0,3,262.0,437.87,4.92,0.0097,14.75,2010-01-04 14:00:00,2010-11-09 16:21:00,309,154.5,United Kingdom,395,3,437.87,2,3,2,232,0,Lost,Very High
12552.0,2,88.0,437.82,21.89,2.0,43.78,2011-10-31 12:11:00,2011-11-01 10:02:00,1,1.0,Italy,39,2,437.82,4,2,2,422,1,Regular,Medium
17070.0,2,232.0,437.42,4.25,0.0068,8.55,2010-10-25 15:57:00,2011-08-17 17:01:00,296,296.0,United Kingdom,114,2,437.42,3,2,2,322,1,Regular,High
14846.0,1,193.0,437.4,36.45,,,2010-10-08 17:07:00,2010-10-08 17:07:00,0,,United Kingdom,427,1,437.4,1,1,2,112,0,Lost,Very High
12672.0,2,138.0,437.05,19.87,0.0075,39.64,2010-04-23 09:57:00,2011-01-14 09:20:00,266,266.0,France,330,2,437.05,2,2,2,222,0,Lost,Very High
16084.0,1,216.0,436.18,11.48,,,2011-02-13 16:05:00,2011-02-13 16:05:00,0,,United Kingdom,299,1,436.18,2,1,2,212,0,Lost,Very High
14123.0,1,234.0,436.18,18.17,,,2009-12-06 15:35:00,2009-12-06 15:35:00,0,,United Kingdom,733,1,436.18,1,1,2,112,0,Lost,Very High
16166.0,2,173.0,435.83,19.81,0.0076,39.6,2010-01-17 14:16:00,2010-10-07 15:44:00,263,263.0,United Kingdom,428,2,435.83,1,2,2,122,0,Lost,Very High
12445.0,2,206.0,434.98,18.12,0.005,36.06,2010-10-15 12:28:00,2011-11-17 18:43:00,398,398.0,Spain,22,2,434.98,4,2,2,422,1,Regular,Low
13738.0,1,237.0,434.78,4.89,,,2010-11-08 15:23:00,2010-11-08 15:23:00,0,,United Kingdom,396,1,434.78,2,1,2,212,0,Lost,Very High
15323.0,3,188.0,434.6,14.99,0.0303,44.97,2010-02-16 09:21:00,2010-05-26 10:01:00,99,49.5,United Kingdom,563,3,434.6,1,3,2,132,0,Lost,Very High
14910.0,4,238.0,434.35,14.48,0.0769,57.9,2011-10-16 11:06:00,2011-12-07 10:06:00,52,17.33,United Kingdom,3,4,434.35,5,4,2,542,1,Regular,Low
14238.0,3,189.0,434.23,33.4,0.0074,100.84,2009-12-05 10:58:00,2011-01-17 14:40:00,408,204.0,United Kingdom,326,3,434.23,2,3,2,232,0,Lost,Very High
16888.0,3,145.0,434.2,8.35,0.01,25.13,2010-01-07 13:07:00,2010-11-04 12:39:00,301,150.5,United Kingdom,401,3,434.2,2,3,2,232,0,Lost,Very High
14093.0,1,391.0,433.86,4.34,,,2011-11-27 16:27:00,2011-11-27 16:27:00,0,,United Kingdom,12,1,433.86,5,1,2,512,1,Regular,Low
16939.0,3,229.0,433.85,10.58,0.0186,31.68,2010-02-28 13:33:00,2010-08-08 12:24:00,161,80.5,United Kingdom,489,3,433.85,1,3,2,132,0,Lost,Very High
18029.0,1,253.0,433.77,24.1,,,2010-03-07 15:30:00,2010-03-07 15:30:00,0,,United Kingdom,642,1,433.77,1,1,2,112,0,Lost,Very High
12493.0,2,207.0,433.74,19.72,0.0625,39.44,2011-05-26 14:53:00,2011-06-27 10:17:00,32,32.0,France,166,2,433.74,3,2,2,322,1,Regular,High
15613.0,1,700.0,433.72,16.06,,,2010-04-08 12:51:00,2010-04-08 12:51:00,0,,United Kingdom,610,1,433.72,1,1,2,112,0,Lost,Very High
16522.0,2,212.0,433.36,24.08,0.1333,48.15,2010-09-15 13:32:00,2010-09-30 10:54:00,15,15.0,United Kingdom,436,2,433.36,1,2,2,122,0,Lost,Very High
17178.0,1,100.0,432.96,13.97,,,2009-12-08 16:20:00,2009-12-08 16:20:00,0,,United Kingdom,731,1,432.96,1,1,2,112,0,Lost,Very High
17687.0,1,210.0,432.68,16.64,,,2010-10-15 12:30:00,2010-10-15 12:30:00,0,,United Kingdom,421,1,432.68,1,1,2,112,0,Lost,Very High
16604.0,2,175.0,432.45,36.04,0.3333,72.07,2010-05-20 16:34:00,2010-05-26 09:10:00,6,6.0,United Kingdom,563,2,432.45,1,2,2,122,0,Lost,Very High
16236.0,1,184.0,432.2,21.61,,,2011-09-22 14:10:00,2011-09-22 14:10:00,0,,United Kingdom,78,1,432.2,3,1,2,312,1,Regular,Medium
16881.0,1,600.0,432.0,432.0,,,2011-10-04 10:33:00,2011-10-04 10:33:00,0,,United Kingdom,67,1,432.0,3,1,2,312,1,Regular,Medium
14042.0,1,180.0,431.98,20.57,,,2009-12-14 15:07:00,2009-12-14 15:07:00,0,,United Kingdom,725,1,431.98,1,1,2,112,0,Lost,Very High
15488.0,5,251.0,431.92,39.27,0.0102,196.67,2010-05-05 13:03:00,2011-09-08 10:11:00,491,122.75,United Kingdom,93,5,431.92,3,4,2,342,1,Regular,High
17842.0,1,89.0,430.69,23.93,,,2010-04-16 14:23:00,2010-04-16 14:23:00,0,,United Kingdom,602,1,430.69,1,1,2,112,0,Lost,Very High
12452.0,2,185.0,430.57,19.57,,,2011-11-23 08:05:00,2011-11-23 10:28:00,0,0.0,Switzerland,17,2,430.57,5,2,2,522,1,Regular,Low
12795.0,1,68.0,430.48,30.75,,,2011-11-21 10:27:00,2011-11-21 10:27:00,0,,Portugal,19,1,430.48,5,1,2,512,1,Regular,Low
12827.0,3,197.0,430.15,17.21,0.0769,51.61,2011-10-26 15:44:00,2011-12-04 12:17:00,39,19.5,United Kingdom,6,3,430.15,5,3,2,532,1,Regular,Low
15450.0,1,376.0,429.84,14.33,,,2011-11-09 17:11:00,2011-11-09 17:11:00,0,,United Kingdom,30,1,429.84,4,1,2,412,1,Regular,Low
15461.0,2,230.0,429.7,214.85,0.0117,429.85,2010-03-18 12:40:00,2010-09-05 12:31:00,171,171.0,United Kingdom,461,2,429.7,1,2,2,122,0,Lost,Very High
14979.0,1,209.0,429.66,8.77,,,2009-12-04 12:54:00,2009-12-04 12:54:00,0,,United Kingdom,735,1,429.66,1,1,2,112,0,Lost,Very High
15230.0,2,351.0,429.6,18.68,2.0,37.36,2011-04-13 11:04:00,2011-04-14 14:39:00,1,1.0,United Kingdom,239,2,429.6,2,2,2,222,1,Regular,Very High
15036.0,3,316.0,429.56,3.61,0.028,10.82,2011-06-13 12:19:00,2011-09-28 15:42:00,107,53.5,United Kingdom,72,3,429.56,3,3,2,332,1,Regular,Medium
13413.0,6,455.0,429.44,9.99,0.125,59.94,2010-01-21 17:43:00,2010-03-10 12:17:00,48,9.6,United Kingdom,640,6,429.44,1,4,2,142,0,Lost,Very High
15888.0,3,139.0,429.16,11.0,0.0067,32.87,2010-07-01 11:51:00,2011-09-20 12:30:00,446,223.0,United Kingdom,81,3,429.16,3,3,2,332,1,Regular,Medium
15553.0,1,449.0,428.93,7.8,,,2011-10-10 14:02:00,2011-10-10 14:02:00,0,,United Kingdom,60,1,428.93,3,1,2,312,1,Regular,Medium
18089.0,1,95.0,428.45,42.85,,,2010-09-19 11:57:00,2010-09-19 11:57:00,0,,United Kingdom,447,1,428.45,1,1,2,112,0,Lost,Very High
15360.0,1,223.0,427.93,32.92,,,2011-10-31 09:35:00,2011-10-31 09:35:00,0,,United Kingdom,40,1,427.93,4,1,2,412,1,Regular,Medium
12740.0,1,342.0,427.6,15.84,,,2011-10-07 10:44:00,2011-10-07 10:44:00,0,,France,64,1,427.6,3,1,2,312,1,Regular,Medium
18285.0,1,145.0,427.0,35.58,,,2010-02-17 10:24:00,2010-02-17 10:24:00,0,,United Kingdom,661,1,427.0,1,1,2,112,0,Lost,Very High
17740.0,6,222.0,426.9,47.43,0.0195,284.86,2010-01-11 13:11:00,2010-11-15 16:33:00,308,61.6,United Kingdom,389,6,426.9,2,4,2,242,0,Lost,Very High
18152.0,1,75.0,426.69,42.67,,,2010-03-03 15:26:00,2010-03-03 15:26:00,0,,United Kingdom,646,1,426.69,1,1,2,112,0,Lost,Very High
15930.0,1,139.0,426.63,20.32,,,2011-10-03 14:52:00,2011-10-03 14:52:00,0,,United Kingdom,67,1,426.63,3,1,2,312,1,Regular,Medium
14288.0,1,188.0,426.6,26.66,,,2011-05-10 13:22:00,2011-05-10 13:22:00,0,,United Kingdom,213,1,426.6,2,1,2,212,1,Regular,Very High
15966.0,1,275.0,426.53,15.8,,,2010-09-15 10:44:00,2010-09-15 10:44:00,0,,United Kingdom,451,1,426.53,1,1,2,112,0,Lost,Very High
15217.0,1,190.0,426.24,15.22,,,2010-05-25 13:51:00,2010-05-25 13:51:00,0,,United Kingdom,563,1,426.24,1,1,2,112,0,Lost,Very High
14877.0,2,168.0,425.85,6.76,0.0089,13.48,2010-03-07 12:25:00,2010-10-17 13:09:00,224,224.0,United Kingdom,418,2,425.85,1,2,2,122,0,Lost,Very High
13703.0,2,128.0,425.56,11.5,0.0206,22.98,2010-10-20 13:11:00,2011-01-25 13:10:00,97,97.0,United Kingdom,318,2,425.56,2,2,2,222,0,Lost,Very High
17103.0,1,471.0,424.3,13.26,,,2009-12-17 14:08:00,2009-12-17 14:08:00,0,,United Kingdom,722,1,424.3,1,1,2,112,0,Lost,Very High
16541.0,1,173.0,424.03,11.16,,,2009-12-04 13:22:00,2009-12-04 13:22:00,0,,United Kingdom,735,1,424.03,1,1,2,112,0,Lost,Very High
16913.0,3,229.0,423.91,23.55,0.0083,70.56,2010-02-26 12:06:00,2011-02-22 12:56:00,361,180.5,United Kingdom,290,3,423.91,2,3,2,232,0,Lost,Very High
17330.0,4,122.0,423.8,52.97,0.0064,211.88,2010-03-02 09:20:00,2011-11-17 08:56:00,625,208.33,United Kingdom,23,4,423.8,4,4,2,442,1,Regular,Low
14097.0,2,352.0,422.86,10.57,0.0122,21.15,2010-03-04 10:46:00,2010-08-15 14:20:00,164,164.0,United Kingdom,481,2,422.86,1,2,2,122,0,Lost,Very High
13374.0,2,135.0,422.8,24.87,0.0571,49.7,2010-09-16 10:29:00,2010-10-21 10:04:00,35,35.0,United Kingdom,415,2,422.8,1,2,2,122,0,Lost,Very High
16137.0,1,210.0,422.7,15.1,,,2010-01-28 15:04:00,2010-01-28 15:04:00,0,,United Kingdom,680,1,422.7,1,1,2,112,0,Lost,Very High
